,Book,Chapter,Verse,Original Text,Formatted Text
4096,Alma,53.0,21," Yea, they were men of truth and soberness, for they had been taught to keep the commandments of God and to walk uprightly before him.", yea  they were men of truth and soberness  for they had been taught to keep the commandments of god and to walk uprightly before him 
4097,Alma,53.0,22," And now it came to pass that Helaman did march at the head of his two thousand stripling soldiers, to the support of the people in the borders of the land on the south by the west sea.", and now it came to pass that helaman did march at the head of his two thousand stripling soldiers  to the support of the people in the borders of the land on the south by the west sea 
4098,Alma,53.0,23, And thus ended the twenty and eighth year of the reign of the judges over the people of Nephi., and thus ended the twenty and eighth year of the reign of the judges over the people of nephi 
4099,Alma,54.0,1,"And now it came to pass in the commencement of the twenty and ninth year of the judges, that Ammoron sent unto Moroni desiring that he would exchange prisoners.",and now it came to pass in the commencement of the twenty and ninth year of the judges  that ammoron sent unto moroni desiring that he would exchange prisoners 
4100,Alma,54.0,2,"And it came to pass that Moroni felt to rejoice exceedingly at this request, for he desired the provisions which were imparted for the support of the Lamanite prisoners for the support of his own people; and he also desired his own people for the strengthening of his army.",and it came to pass that moroni felt to rejoice exceedingly at this request  for he desired the provisions which were imparted for the support of the lamanite prisoners for the support of his own people  and he also desired his own people for the strengthening of his army 
4101,Alma,54.0,3,"Now the Lamanites had taken many women and children, and there was not a woman nor a child among all the prisoners of Moroni, or the prisoners whom Moroni had taken; therefore Moroni resolved upon a stratagem to obtain as many prisoners of the Nephites from the Lamanites as it were possible.",now the lamanites had taken many women and children  and there was not a woman nor a child among all the prisoners of moroni  or the prisoners whom moroni had taken  therefore moroni resolved upon a stratagem to obtain as many prisoners of the nephites from the lamanites as it were possible 
4102,Alma,54.0,4,"Therefore he wrote an epistle, and sent it by the servant of Ammoron, the same who had brought an epistle to Moroni. Now these are the words which he wrote unto Ammoron, saying",therefore he wrote an epistle  and sent it by the servant of ammoron  the same who had brought an epistle to moroni  now these are the words which he wrote unto ammoron  saying
4103,Alma,54.0,5,"Behold, Ammoron, I have written unto you somewhat concerning this war which ye have waged against my people, or rather which thy brother hath waged against them, and which ye are still determined to carry on after his death.",behold  ammoron  i have written unto you somewhat concerning this war which ye have waged against my people  or rather which thy brother hath waged against them  and which ye are still determined to carry on after his death 
4104,Alma,54.0,6,"Behold, I would tell you somewhat concerning the justice of God, and the sword of his almighty wrath, which doth hang over you except ye repent and withdraw your armies into your own lands, or the land of your possessions, which is the land of Nephi.",behold  i would tell you somewhat concerning the justice of god  and the sword of his almighty wrath  which doth hang over you except ye repent and withdraw your armies into your own lands  or the land of your possessions  which is the land of nephi 
4105,Alma,54.0,7,"Yea, I would tell you these things if ye were capable of hearkening unto them; yea, I would tell you concerning that awful hell that awaits to receive such murderers as thou and thy brother have been, except ye repent and withdraw your murderous purposes, and return with your armies to your own lands.",yea  i would tell you these things if ye were capable of hearkening unto them  yea  i would tell you concerning that awful hell that awaits to receive such murderers as thou and thy brother have been  except ye repent and withdraw your murderous purposes  and return with your armies to your own lands 
4106,Alma,54.0,8,"But as ye have once rejected these things, and have fought against the people of the Lord, even so I may expect you will do it again.",but as ye have once rejected these things  and have fought against the people of the lord  even so i may expect you will do it again 
4107,Alma,54.0,9,"And now behold, we are prepared to receive you; yea, and except you withdraw your purposes, behold, ye will pull down the wrath of that God whom you have rejected upon you, even to your utter destruction.",and now behold  we are prepared to receive you  yea  and except you withdraw your purposes  behold  ye will pull down the wrath of that god whom you have rejected upon you  even to your utter destruction 
4108,Alma,54.0,10," But, as the Lord liveth, our armies shall come upon you except ye withdraw, and ye shall soon be visited with death, for we will retain our cities and our lands; yea, and we will maintain our religion and the cause of our God.", but  as the lord liveth  our armies shall come upon you except ye withdraw  and ye shall soon be visited with death  for we will retain our cities and our lands  yea  and we will maintain our religion and the cause of our god 
4109,Alma,54.0,11," But behold, it supposeth me that I talk to you concerning these things in vain; or it supposeth me that thou art a child of hell; therefore I will close my epistle by telling you that I will not exchange prisoners, save it be on conditions that ye will deliver up a man and his wife and his children, for one prisoner; if this be the case that ye will do it, I will exchange.", but behold  it supposeth me that i talk to you concerning these things in vain  or it supposeth me that thou art a child of hell  therefore i will close my epistle by telling you that i will not exchange prisoners  save it be on conditions that ye will deliver up a man and his wife and his children  for one prisoner  if this be the case that ye will do it  i will exchange 
4110,Alma,54.0,12," And behold, if you do not this, I will come against you with my armies; yea, even I will arm my women and my children, and I will come against you, and I will follow you even into your own land, which is the land of our first inheritance; yea, and it shall be blood for blood, yea, life for life; and I will give you battle even until you are destroyed from off the face of the earth.", and behold  if you do not this  i will come against you with my armies  yea  even i will arm my women and my children  and i will come against you  and i will follow you even into your own land  which is the land of our first inheritance  yea  and it shall be blood for blood  yea  life for life  and i will give you battle even until you are destroyed from off the face of the earth 
4111,Alma,54.0,13," Behold, I am in my anger, and also my people; ye have sought to murder us, and we have only sought to defend ourselves. But behold, if ye seek to destroy us more we will seek to destroy you; yea, and we will seek our land, the land of our first inheritance.", behold  i am in my anger  and also my people  ye have sought to murder us  and we have only sought to defend ourselves  but behold  if ye seek to destroy us more we will seek to destroy you  yea  and we will seek our land  the land of our first inheritance 
4112,Alma,54.0,14, Now I close my epistle. I am Moroni; I am a leader of the people of the Nephites., now i close my epistle  i am moroni  i am a leader of the people of the nephites 
4113,Alma,54.0,15," Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying", now it came to pass that ammoron  when he had received this epistle  was angry  and he wrote another epistle unto moroni  and these are the words which he wrote  saying
4114,Alma,54.0,16," I am Ammoron, the king of the Lamanites; I am the brother of Amalickiah whom ye have murdered. Behold, I will avenge his blood upon you, yea, and I will come upon you with my armies for I fear not your threatenings.", i am ammoron  the king of the lamanites  i am the brother of amalickiah whom ye have murdered  behold  i will avenge his blood upon you  yea  and i will come upon you with my armies for i fear not your threatenings 
4115,Alma,54.0,17," For behold, your fathers did wrong their brethren, insomuch that they did rob them of their right to the government when it rightly belonged unto them.", for behold  your fathers did wrong their brethren  insomuch that they did rob them of their right to the government when it rightly belonged unto them 
4116,Alma,54.0,18," And now behold, if ye will lay down your arms, and subject yourselves to be governed by those to whom the government doth rightly belong, then will I cause that my people shall lay down their weapons and shall be at war no more.", and now behold  if ye will lay down your arms  and subject yourselves to be governed by those to whom the government doth rightly belong  then will i cause that my people shall lay down their weapons and shall be at war no more 
4117,Alma,54.0,19," Behold, ye have breathed out many threatenings against me and my people; but behold, we fear not your threatenings.", behold  ye have breathed out many threatenings against me and my people  but behold  we fear not your threatenings 
4118,Alma,54.0,20," Nevertheless, I will grant to exchange prisoners according to your request, gladly, that I may preserve my food for my men of war; and we will wage a war which shall be eternal, either to the subjecting the Nephites to our authority or to their eternal extinction.", nevertheless  i will grant to exchange prisoners according to your request  gladly  that i may preserve my food for my men of war  and we will wage a war which shall be eternal  either to the subjecting the nephites to our authority or to their eternal extinction 
4119,Alma,54.0,21," And as concerning that God whom ye say we have rejected, behold, we know not such a being; neither do ye; but if it so be that there is such a thing, we know not but that he hath made us as well as you.", and as concerning that god whom ye say we have rejected  behold  we know not such a being  neither do ye  but if it so be that there is such a thing  we know not but that he hath made us as well as you 
4120,Alma,54.0,22," And if it so be that there is a devil and a hell, behold will he not send you there to dwell with my brother whom ye have murdered, whom ye have hinted that he hath gone to such a place? But behold these things matter not.", and if it so be that there is a devil and a hell  behold will he not send you there to dwell with my brother whom ye have murdered  whom ye have hinted that he hath gone to such a place  but behold these things matter not 
4121,Alma,54.0,23," I am Ammoron, and a descendant of Zoram, whom your fathers pressed and brought out of Jerusalem.", i am ammoron  and a descendant of zoram  whom your fathers pressed and brought out of jerusalem 
4122,Alma,54.0,24," And behold now, I am a bold Lamanite; behold, this war hath been waged to avenge their wrongs, and to maintain and to obtain their rights to the government; and I close my epistle to Moroni.", and behold now  i am a bold lamanite  behold  this war hath been waged to avenge their wrongs  and to maintain and to obtain their rights to the government  and i close my epistle to moroni 
4123,Alma,55.0,1,"Now it came to pass that when Moroni had received this epistle he was more angry, because he knew that Ammoron had a perfect knowledge of his fraud; yea, he knew that Ammoron knew that it was not a just cause that had caused him to wage a war against the people of Nephi.",now it came to pass that when moroni had received this epistle he was more angry  because he knew that ammoron had a perfect knowledge of his fraud  yea  he knew that ammoron knew that it was not a just cause that had caused him to wage a war against the people of nephi 
4124,Alma,55.0,2,And he said,and he said
4125,Alma,55.0,3,"Behold, I know the place where the Lamanites do guard my people whom they have taken prisoners; and as Ammoron would not grant unto me mine epistle, behold, I will give unto him according to my words; yea, I will seek death among them until they shall sue for peace.",behold  i know the place where the lamanites do guard my people whom they have taken prisoners  and as ammoron would not grant unto me mine epistle  behold  i will give unto him according to my words  yea  i will seek death among them until they shall sue for peace 
4126,Alma,55.0,4,"And now it came to pass that when Moroni had said these words, he caused that a search should be made among his men, that perhaps he might find a man who was a descendant of Laman among them.",and now it came to pass that when moroni had said these words  he caused that a search should be made among his men  that perhaps he might find a man who was a descendant of laman among them 
4127,Alma,55.0,5,"And it came to pass that they found one, whose name was Laman; and he was one of the servants of the king who was murdered by Amalickiah.",and it came to pass that they found one  whose name was laman  and he was one of the servants of the king who was murdered by amalickiah 
4128,Alma,55.0,6,Now Moroni caused that Laman and a small number of his men should go forth unto the guards who were over the Nephites.,now moroni caused that laman and a small number of his men should go forth unto the guards who were over the nephites 
4129,Alma,55.0,7,Now the Nephites were guarded in the city of Gid; therefore Moroni appointed Laman and caused that a small number of men should go with him.,now the nephites were guarded in the city of gid  therefore moroni appointed laman and caused that a small number of men should go with him 
4130,Alma,55.0,8,"And when it was evening Laman went to the guards who were over the Nephites, and behold, they saw him coming and they hailed him; but he saith unto them",and when it was evening laman went to the guards who were over the nephites  and behold  they saw him coming and they hailed him  but he saith unto them
4131,Alma,55.0,9,Now when the Lamanites heard these words they received him with joy; and they said unto him,now when the lamanites heard these words they received him with joy  and they said unto him
4132,Alma,55.0,10, But Laman said unto them, but laman said unto them
4133,Alma,55.0,11," For, said they", for  said they
4134,Alma,55.0,12, And Laman said unto them, and laman said unto them
4135,Alma,55.0,13," And it came to pass that they did take of the wine freely; and it was pleasant to their taste, therefore they took of it more freely; and it was strong, having been prepared in its strength.", and it came to pass that they did take of the wine freely  and it was pleasant to their taste  therefore they took of it more freely  and it was strong  having been prepared in its strength 
4136,Alma,55.0,14," And it came to pass they did drink and were merry, and by and by they were all drunken.", and it came to pass they did drink and were merry  and by and by they were all drunken 
4137,Alma,55.0,15," And now when Laman and his men saw that they were all drunken, and were in a deep sleep, they returned to Moroni and told him all the things that had happened.", and now when laman and his men saw that they were all drunken  and were in a deep sleep  they returned to moroni and told him all the things that had happened 
4138,Alma,55.0,16," And now this was according to the design of Moroni. And Moroni had prepared his men with weapons of war; and he went to the city Gid, while the Lamanites were in a deep sleep and drunken, and cast in weapons of war unto the prisoners, insomuch that they were all armed;", and now this was according to the design of moroni  and moroni had prepared his men with weapons of war  and he went to the city gid  while the lamanites were in a deep sleep and drunken  and cast in weapons of war unto the prisoners  insomuch that they were all armed 
4139,Alma,55.0,17," Yea, even to their women, and all those of their children, as many as were able to use a weapon of war, when Moroni had armed all those prisoners; and all those things were done in a profound silence.", yea  even to their women  and all those of their children  as many as were able to use a weapon of war  when moroni had armed all those prisoners  and all those things were done in a profound silence 
4140,Alma,55.0,18," But had they awakened the Lamanites, behold they were drunken and the Nephites could have slain them.", but had they awakened the lamanites  behold they were drunken and the nephites could have slain them 
4141,Alma,55.0,19," But behold, this was not the desire of Moroni; he did not delight in murder or bloodshed, but he delighted in the saving of his people from destruction; and for this cause he might not bring upon him injustice, he would not fall upon the Lamanites and destroy them in their drunkenness.", but behold  this was not the desire of moroni  he did not delight in murder or bloodshed  but he delighted in the saving of his people from destruction  and for this cause he might not bring upon him injustice  he would not fall upon the lamanites and destroy them in their drunkenness 
4142,Alma,55.0,20," But he had obtained his desires; for he had armed those prisoners of the Nephites who were within the wall of the city, and had given them power to gain possession of those parts which were within the walls.", but he had obtained his desires  for he had armed those prisoners of the nephites who were within the wall of the city  and had given them power to gain possession of those parts which were within the walls 
4143,Alma,55.0,21," And then he caused the men who were with him to withdraw a pace from them, and surround the armies of the Lamanites.", and then he caused the men who were with him to withdraw a pace from them  and surround the armies of the lamanites 
4144,Alma,55.0,22," Now behold this was done in the night-time, so that when the Lamanites awoke in the morning they beheld that they were surrounded by the Nephites without, and that their prisoners were armed within.", now behold this was done in the night time  so that when the lamanites awoke in the morning they beheld that they were surrounded by the nephites without  and that their prisoners were armed within 
4145,Alma,55.0,23," And thus they saw that the Nephites had power over them; and in these circumstances they found that it was not expedient that they should fight with the Nephites; therefore their chief captains demanded their weapons of war, and they brought them forth and cast them at the feet of the Nephites, pleading for mercy.", and thus they saw that the nephites had power over them  and in these circumstances they found that it was not expedient that they should fight with the nephites  therefore their chief captains demanded their weapons of war  and they brought them forth and cast them at the feet of the nephites  pleading for mercy 
4146,Alma,55.0,24," Now behold, this was the desire of Moroni. He took them prisoners of war, and took possession of the city, and caused that all the prisoners should be liberated, who were Nephites; and they did join the army of Moroni, and were a great strength to his army.", now behold  this was the desire of moroni  he took them prisoners of war  and took possession of the city  and caused that all the prisoners should be liberated  who were nephites  and they did join the army of moroni  and were a great strength to his army 
4147,Alma,55.0,25," And it came to pass that he did cause the Lamanites, whom he had taken prisoners, that they should commence a labor in strengthening the fortifications round about the city Gid.", and it came to pass that he did cause the lamanites  whom he had taken prisoners  that they should commence a labor in strengthening the fortifications round about the city gid 
4148,Alma,55.0,26," And it came to pass that when he had fortified the city Gid, according to his desires, he caused that his prisoners should be taken to the city Bountiful; and he also guarded that city with an exceedingly strong force.", and it came to pass that when he had fortified the city gid  according to his desires  he caused that his prisoners should be taken to the city bountiful  and he also guarded that city with an exceedingly strong force 
4149,Alma,55.0,27," And it came to pass that they did, notwithstanding all the intrigues of the Lamanites, keep and protect all the prisoners whom they had taken, and also maintain all the ground and the advantage which they had retaken.", and it came to pass that they did  notwithstanding all the intrigues of the lamanites  keep and protect all the prisoners whom they had taken  and also maintain all the ground and the advantage which they had retaken 
4150,Alma,55.0,28," And it came to pass that the Nephites began again to be victorious, and to reclaim their rights and their privileges.", and it came to pass that the nephites began again to be victorious  and to reclaim their rights and their privileges 
4151,Alma,55.0,29," Many time did the Lamanites attempt to encircle them about by night, but in these attempts they did lose many prisoners.", many time did the lamanites attempt to encircle them about by night  but in these attempts they did lose many prisoners 
4152,Alma,55.0,30," And many times did they attempt to administer of their wine to the Nephites, that they might destroy them with poison or with drunkenness.", and many times did they attempt to administer of their wine to the nephites  that they might destroy them with poison or with drunkenness 
4153,Alma,55.0,31," But behold, the Nephites were not slow to remember the Lord their God in this their time of affliction. They could not b  taken in their snares; yea, they would not partake of their wine, save they had first given to some of the Lamanite prisoners.", but behold  the nephites were not slow to remember the lord their god in this their time of affliction  they could not b  taken in their snares  yea  they would not partake of their wine  save they had first given to some of the lamanite prisoners 
4154,Alma,55.0,32, And they were thus cautious that no poison should be administered among them; for if their wine would poison a Lamanite it would also poison a Nephite; and thus they did try all their liquors., and they were thus cautious that no poison should be administered among them  for if their wine would poison a lamanite it would also poison a nephite  and thus they did try all their liquors 
4155,Alma,55.0,33," And now it came to pass that it was expedient for Moroni to make preparations to attack the city Morianton; for behold, the Lamanites had, by their labors, fortified the city Morianton until it had become an exceeding stronghold.", and now it came to pass that it was expedient for moroni to make preparations to attack the city morianton  for behold  the lamanites had  by their labors  fortified the city morianton until it had become an exceeding stronghold 
4156,Alma,55.0,34," And they were continually bringing new forces into that city, and also new supplies of provisions.", and they were continually bringing new forces into that city  and also new supplies of provisions 
4157,Alma,55.0,35, And thus ended the twenty and ninth year of the reign of the judges over the people of Nephi., and thus ended the twenty and ninth year of the reign of the judges over the people of nephi 
4158,Alma,56.0,1,"And now it came to pass in the commencement of the thirtieth year of the reign of the judges, on the second day in the first month, Moroni received an epistle from Helaman, stating the affairs of the people in that quarter of the land.",and now it came to pass in the commencement of the thirtieth year of the reign of the judges  on the second day in the first month  moroni received an epistle from helaman  stating the affairs of the people in that quarter of the land 
4159,Alma,56.0,2,"And these are the words which he wrote, saying",and these are the words which he wrote  saying
4160,Alma,56.0,3,"Behold, two thousand of the sons of those men whom Ammon brought down out of the land of Nephi--now ye have known that these were descendants of Laman, who was the eldest son of our father Lehi;",behold  two thousand of the sons of those men whom ammon brought down out of the land of nephi  now ye have known that these were descendants of laman  who was the eldest son of our father lehi 
4161,Alma,56.0,4,"Now I need not rehearse unto you concerning their traditions or their unbelief, for thou knowest concerning all these things--",now i need not rehearse unto you concerning their traditions or their unbelief  for thou knowest concerning all these things  
4162,Alma,56.0,5,"Therefore it sufficeth me that I tell you that two thousand of these young men have taken their weapons of war, and would that I should be their leader; and we have come forth to defend our country.",therefore it sufficeth me that i tell you that two thousand of these young men have taken their weapons of war  and would that i should be their leader  and we have come forth to defend our country 
4163,Alma,56.0,6,"And now ye also know concerning the covenant which their fathers made, that they would not take up their weapons of war against their brethren to shed blood.",and now ye also know concerning the covenant which their fathers made  that they would not take up their weapons of war against their brethren to shed blood 
4164,Alma,56.0,7,"But in the twenty and sixth year, when they saw our afflictions and our tribulations for them, they were about to break the covenant which they had made and take up their weapons of war in our defence.",but in the twenty and sixth year  when they saw our afflictions and our tribulations for them  they were about to break the covenant which they had made and take up their weapons of war in our defence 
4165,Alma,56.0,8,"But I would not suffer them that they should break this us, insomuch that we should not suffer more because of the fulfilling the oath which they had taken.",but i would not suffer them that they should break this us  insomuch that we should not suffer more because of the fulfilling the oath which they had taken 
4166,Alma,56.0,9,"But behold, here is one thing in which we may have great joy. For behold, in the twenty and sixth year, I, Helaman, did march at the head of these two thousand young men to the city of Judea, to assist Antipus, whom ye had appointed a leader over the people of that part of the land.",but behold  here is one thing in which we may have great joy  for behold  in the twenty and sixth year  i  helaman  did march at the head of these two thousand young men to the city of judea  to assist antipus  whom ye had appointed a leader over the people of that part of the land 
4167,Alma,56.0,10," And I did join my two thousand sons, (for they are worthy to be called sons) to the army of Antipus, in which strength Antipus did rejoice exceedingly; for behold, his army had been reduced by the Lamanites because their forces had slain a vast number of our men, for which cause we have to mourn.", and i did join my two thousand sons   for they are worthy to be called sons  to the army of antipus  in which strength antipus did rejoice exceedingly  for behold  his army had been reduced by the lamanites because their forces had slain a vast number of our men  for which cause we have to mourn 
4168,Alma,56.0,11," Nevertheless, we may console ourselves in this point, that they have died in the cause of their country and of their God, yea, and they are happy.", nevertheless  we may console ourselves in this point  that they have died in the cause of their country and of their god  yea  and they are happy 
4169,Alma,56.0,12," And the Lamanites had also retained many prisoners, all of whom are chief captains, for none other have they spared alive. And we suppose that they are now at this time in the land of Nephi; it is so if they are not slain.", and the lamanites had also retained many prisoners  all of whom are chief captains  for none other have they spared alive  and we suppose that they are now at this time in the land of nephi  it is so if they are not slain 
4170,Alma,56.0,13, And now these are the cities of which the Lamanites have obtained possession by the shedding of the blood of so many of our valiant men, and now these are the cities of which the lamanites have obtained possession by the shedding of the blood of so many of our valiant men
4171,Alma,56.0,14," The land of Manti, or the city of Manti, and the city of Zeezrom, and the city of Cumeni, and the city of Antiparah.", the land of manti  or the city of manti  and the city of zeezrom  and the city of cumeni  and the city of antiparah 
4172,Alma,56.0,15, And these are the cities which they possessed when I arrived at the city of Judea; and I found Antipus and his men toiling with their might to fortify the city., and these are the cities which they possessed when i arrived at the city of judea  and i found antipus and his men toiling with their might to fortify the city 
4173,Alma,56.0,16," Yea, and they were depressed in body as well as in spirit, for they had fought valiantly by day and toiled by night to maintain their cities; and thus they had suffered great afflictions of every kind.", yea  and they were depressed in body as well as in spirit  for they had fought valiantly by day and toiled by night to maintain their cities  and thus they had suffered great afflictions of every kind 
4174,Alma,56.0,17," And now they were determined to conquer in this place or die; therefore you may well suppose that this little force which I brought with me, yea, those sons of mine, gave them great hopes and much joy.", and now they were determined to conquer in this place or die  therefore you may well suppose that this little force which i brought with me  yea  those sons of mine  gave them great hopes and much joy 
4175,Alma,56.0,18," And now it came to pass that when the Lamanites saw that Antipus had received a greater strength to his army, they were compelled by the orders of Ammoron to not come against the city of Judea, or against us, to battle.", and now it came to pass that when the lamanites saw that antipus had received a greater strength to his army  they were compelled by the orders of ammoron to not come against the city of judea  or against us  to battle 
4176,Alma,56.0,19, And thus were we favored of the Lord; for had they come upon us in this our weakness they might have perhaps destroyed our little army; but thus were we preserved., and thus were we favored of the lord  for had they come upon us in this our weakness they might have perhaps destroyed our little army  but thus were we preserved 
4177,Alma,56.0,20, They were commanded by Ammoron to maintain those cities which they had taken. And thus ended the twenty and sixth year. And in the commencement of the twenty and seventh year we had prepared our city and ourselves for defence., they were commanded by ammoron to maintain those cities which they had taken  and thus ended the twenty and sixth year  and in the commencement of the twenty and seventh year we had prepared our city and ourselves for defence 
4178,Alma,56.0,21, Now we were desirous that the Lamanites should come upon us; for we were not desirous to make an attack upon them in their strongholds., now we were desirous that the lamanites should come upon us  for we were not desirous to make an attack upon them in their strongholds 
4179,Alma,56.0,22," And it came to pass that we kept spies out round about, to watch the movements of the Lamanites, that they might not pass us by night nor by day to make an attack upon our other cities which were on the northward.", and it came to pass that we kept spies out round about  to watch the movements of the lamanites  that they might not pass us by night nor by day to make an attack upon our other cities which were on the northward 
4180,Alma,56.0,23," For we knew in those cities they were not sufficiently strong to meet them; therefore we were desirous, if they should pass by us, to fall upon them in their rear, and thus bring them up in the rear at the same time they were met in the front. We supposed that we could overpower them; but behold, we were disappointed in this our desire.", for we knew in those cities they were not sufficiently strong to meet them  therefore we were desirous  if they should pass by us  to fall upon them in their rear  and thus bring them up in the rear at the same time they were met in the front  we supposed that we could overpower them  but behold  we were disappointed in this our desire 
4181,Alma,56.0,24," They durst not pass by us with their whole army, neither durst they with a part, lest they should not be sufficiently strong and they should fall.", they durst not pass by us with their whole army  neither durst they with a part  lest they should not be sufficiently strong and they should fall 
4182,Alma,56.0,25," Neither durst they march down against the city of Zarahemla;neither durst they cross the head of Sidon, over to the city of Nephihah.", neither durst they march down against the city of zarahemla neither durst they cross the head of sidon  over to the city of nephihah 
4183,Alma,56.0,26," And thus, with their forces, they were determined to maintain those cities which they had taken.", and thus  with their forces  they were determined to maintain those cities which they had taken 
4184,Alma,56.0,27," And now it came to pass in the second month of this year, there was brought unto us many provisions from the fathers of those my two thousand sons.", and now it came to pass in the second month of this year  there was brought unto us many provisions from the fathers of those my two thousand sons 
4185,Alma,56.0,28," And also there were sent two thousand men unto us from the land of Zarahemla. And thus we were prepared with ten thousand men, and provisions for them, and also for their wives and their children.", and also there were sent two thousand men unto us from the land of zarahemla  and thus we were prepared with ten thousand men  and provisions for them  and also for their wives and their children 
4186,Alma,56.0,29," And the Lamanites, thus seeing our forces increase daily, and provisions arrive for our support, they began to be fearful, and began to sally forth, if it were possible to put an end to our receiving provisions and strength.", and the lamanites  thus seeing our forces increase daily  and provisions arrive for our support  they began to be fearful  and began to sally forth  if it were possible to put an end to our receiving provisions and strength 
4187,Alma,56.0,30," Now when we saw that the Lamanites began to grow uneasy on this wise, we were desirous to bring a stratagem into effect upon them; therefore Antipus ordered that I should march forth with my little sons to a neighboring city, as if we were carrying provisions to a neighboring city.", now when we saw that the lamanites began to grow uneasy on this wise  we were desirous to bring a stratagem into effect upon them  therefore antipus ordered that i should march forth with my little sons to a neighboring city  as if we were carrying provisions to a neighboring city 
4188,Alma,56.0,31," And we were to march near the city of Antiparah, as if we were going to the city beyond, in the borders by the seashore.", and we were to march near the city of antiparah  as if we were going to the city beyond  in the borders by the seashore 
4189,Alma,56.0,32," And it came to pass that we did march forth, as if with our provisions, to go to that city.", and it came to pass that we did march forth  as if with our provisions  to go to that city 
4190,Alma,56.0,33," And it came to pass that Antipus did march forth with a part of his army, leaving the remainder to maintain the city. But he did not march forth until I had gone forth with my little army, and came near the city Antiparah.", and it came to pass that antipus did march forth with a part of his army  leaving the remainder to maintain the city  but he did not march forth until i had gone forth with my little army  and came near the city antiparah 
4191,Alma,56.0,34," And now, in the city Antiparah were stationed the strongest army of the Lamanites; yea, the most numerous.", and now  in the city antiparah were stationed the strongest army of the lamanites  yea  the most numerous 
4192,Alma,56.0,35," And it came to pass that when they had been informed by their spies, they came forth with their army and marched against us.", and it came to pass that when they had been informed by their spies  they came forth with their army and marched against us 
4193,Alma,56.0,36," And it came to pass that we did flee before them, northward. And thus we did lead away the most powerful army of the Lamanites;", and it came to pass that we did flee before them  northward  and thus we did lead away the most powerful army of the lamanites 
4194,Alma,56.0,37," Yea, even to a considerable distance, insomuch that when they saw the army of Antipus pursuing them, with their might, they did not turn to the right nor to the left, but pursued their march in a straight course after us; and, as we suppose, it was their intent to slay us before Antipus should overtake them, and this that they might not be surrounded by our people.", yea  even to a considerable distance  insomuch that when they saw the army of antipus pursuing them  with their might  they did not turn to the right nor to the left  but pursued their march in a straight course after us  and  as we suppose  it was their intent to slay us before antipus should overtake them  and this that they might not be surrounded by our people 
4195,Alma,56.0,38," And now Antipus, beholding our danger, did speed the march of his army. But behold, it was night; therefore they did not overtake us, neither did Antipus overtake them; therefore we did camp for the night.", and now antipus  beholding our danger  did speed the march of his army  but behold  it was night  therefore they did not overtake us  neither did antipus overtake them  therefore we did camp for the night 
4196,Alma,56.0,39," And it came to pass that before the dawn of the morning, behold, the Lamanites were pursuing us. Now we were not sufficiently strong to contend with them; yea, I would not suffer that my little sons should fall into their hands; therefore we did continue our march, and we took our march into the wilderness.", and it came to pass that before the dawn of the morning  behold  the lamanites were pursuing us  now we were not sufficiently strong to contend with them  yea  i would not suffer that my little sons should fall into their hands  therefore we did continue our march  and we took our march into the wilderness 
4197,Alma,56.0,40," Now they durst not turn to the right nor to the left lest they should be surrounded; neither would I turn to the right nor to the left lest they should overtake me, and we could not stand against them, but be slain, and they would make their escape; and thus we did flee all that day into the wilderness, even until it was dark.", now they durst not turn to the right nor to the left lest they should be surrounded  neither would i turn to the right nor to the left lest they should overtake me  and we could not stand against them  but be slain  and they would make their escape  and thus we did flee all that day into the wilderness  even until it was dark 
4198,Alma,56.0,41," And it came to pass that again, when the light of the morning came we saw the Lamanites upon us, and we did flee before them.", and it came to pass that again  when the light of the morning came we saw the lamanites upon us  and we did flee before them 
4199,Alma,56.0,42, But it came to pass that they did not pursue us far before they halted; and it was in the morning of the third day of the seventh month., but it came to pass that they did not pursue us far before they halted  and it was in the morning of the third day of the seventh month 
4200,Alma,56.0,43," And now, whether they were overtaken by Antipus we knew not, but I said unto my men", and now  whether they were overtaken by antipus we knew not  but i said unto my men
4201,Alma,56.0,44," Therefore what say ye, my sons, will ye go against them to battle?", therefore what say ye  my sons  will ye go against them to battle 
4202,Alma,56.0,45," And now I say unto you, my beloved brother Moroni, that never had I seen so great courage, nay, not amongst all the Nephites.", and now i say unto you  my beloved brother moroni  that never had i seen so great courage  nay  not amongst all the nephites 
4203,Alma,56.0,46, For as I had ever called them my sons (for they were all of them very young) even so they said unto me, for as i had ever called them my sons  for they were all of them very young  even so they said unto me
4204,Alma,56.0,47," Now they never had fought, yet they did not fear death; and they did think more upon the liberty of their fathers than they did upon their lives; yea, they had been taught by their mothers, that if they did not doubt, God would deliver them.", now they never had fought  yet they did not fear death  and they did think more upon the liberty of their fathers than they did upon their lives  yea  they had been taught by their mothers  that if they did not doubt  god would deliver them 
4205,Alma,56.0,48," And they rehearsed unto me the words of their mothers, saying", and they rehearsed unto me the words of their mothers  saying
4206,Alma,56.0,49," And it came to pass that I did return with my two thousand against these Lamanites who had pursued us. And now behold, the armies of Antipus had overtaken them, and a terrible battle had commenced.", and it came to pass that i did return with my two thousand against these lamanites who had pursued us  and now behold  the armies of antipus had overtaken them  and a terrible battle had commenced 
